"number","title","pageid","namespace","length","touched"
"3176","Jimmy_Boyd","1237214","","20213","20210301012558"
"3177","Patton_Oswalt","1237220","","64094","20210508150631"
"3178","Anne_Shirley_(actress)","1237407","","12430","20210325135012"
"3179","Steve_Oedekerk","1238098","","13752","20210508003532"
"3180","Catherine_Hicks","1240271","","36351","20210511164443"
"3181","Zina_Bethune","1240884","","8435","20210312020537"
"3182","Lainie_Kazan","1242576","","21843","20210426080026"
"3183","Desireé_Cousteau","1242975","","4295","20210426082851"
"3184","Janet_Burston","1243567","","2376","20200118132243"
"3185","Julie_Benz","1244384","","28601","20210303095329"
"3186","June_Marlowe","1245151","","12360","20210414064126"
"3187","Jon_St._John","1247768","","11608","20210512163306"
"3188","Chris_Taylor_(wrestler)","1248180","","6572","20210211201245"
"3189","Rhonda_Ross_Kendrick","1248900","","7841","20210322095724"
"3190","Barry_Pepper","1248931","","15960","20210414092950"
"3191","Mark_Rolston","1249732","","15453","20210417215134"
"3192","Hinton_Battle","1249785","","6950","20210415124441"
"3193","Ron_Palillo","1250343","","17974","20210507222822"
"3194","Michael_Wong_(actor)","1251041","","7517","20210424200557"
"3195","Harry_Anderson","1251324","","20103","20210331235740"
"3196","Kirk_Acevedo","1251507","","14610","20210409202030"
"3197","Bruce_Glover","1253022","","8703","20210414055348"
"3198","Sono_Osato","1253459","","11028","20210414071048"
"3199","Armand_Assante","1253698","","18333","20210422144432"
"3200","Jan_Peerce","1253945","","17518","20210426073003"
"3201","Whitman_Mayo","1254092","","8492","20210410000820"
"3202","Jeff_Bennett","1255446","","58626","20210505001820"
"3203","Putter_Smith","1255488","","4920","20201223160229"
"3204","Margot_Kidder","1255496","","75016","20210513021903"
"3205","Dee_Wallace","1256151","","19642","20210505234952"
"3206","Rick_Aviles","1258292","","5783","20210418175332"
"3207","Billy_Lee_(actor)","1259122","","4177","20200723222325"
"3208","Reginald_VelJohnson","1260945","","21187","20210513020143"
"3209","Darius_McCrary","1260973","","10402","20210506120403"
"3210","Ad-Rock","1262555","","9146","20210505202252"
"3211","Grayson_Hall","1264887","","11362","20210412041705"
"3212","Norma_Candal","1265178","","5979","20201104140814"
"3213","Nanette_Fabray","1265591","","28828","20210512165653"
"3214","Tamlyn_Tomita","1266150","","22004","20210502134842"
"3215","Susan_Cabot","1268102","","19038","20210503151817"
"3216","Martha_Hyer","1268236","","15309","20210323173905"
"3217","Ann_Doran","1268524","","27389","20210427173205"
"3218","Brian_Stokes_Mitchell","1270302","","31984","20210331212240"
"3219","Mykelti_Williamson","1271314","","16510","20210416193429"
"3220","Miguel_Ángel_Suárez","1272055","","7687","20201123015914"
"3221","Joe_Dallesandro","1272112","","18629","20210414085438"
"3222","Hanna_R._Hall","1273021","","5448","20210213170152"
"3223","Lyle_Alzado","1273505","","20701","20210429224355"
"3224","Lisa_Vidal","1277864","","12766","20210507035301"
"3225","Elizabeth_Rogers","1277870","","6724","20210418195734"
"3226","Loretta_Devine","1279759","","26671","20210509210502"
"3227","Madylin_Sweeten","1280546","","4869","20210401025258"
"3228","Dylan_and_Cole_Sprouse","1280959","","59178","20210413121937"
"3229","David_Selby","1281923","","13098","20210305131726"
"3230","Joel_Crothers","1281968","","7583","20210506031820"
"3231","Noam_Pitlik","1282012","","9060","20210407201633"
"3232","Louis_Edmonds","1282099","","4416","20210106103858"
"3233","Don_Briscoe","1282111","","4910","20210102133614"
"3234","Lindsay_and_Sidney_Greenbush","1282197","","4348","20210210193407"
"3235","Taryn_Manning","1282623","","47462","20210412152027"
"3236","Parker_Fennelly","1282699","","12583","20210113214219"
"3237","Jeff_Garlin","1283370","","35197","20210501152819"
"3238","Talisa_Soto","1284083","","11726","20210505155842"
"3239","Jean_Peters","1285604","","28999","20210217192246"
"3240","Katharine_Houghton","1285681","","6443","20210417045236"
"3241","Schuyler_Grant","1285791","","6437","20210409091420"
"3242","John_Karlen","1287443","","17758","20210317104716"
"3243","Lara_Parker","1287449","","7261","20210409033733"
"3244","Thayer_David","1287463","","11017","20210410145303"
"3245","Kyle_Massey","1288339","","12625","20210410071551"
"3246","Joanne_Dru","1289423","","9810","20210506172902"
"3247","Henrietta_Vinton_Davis","1290264","","18773","20210418203423"
"3248","Alicia_Rhett","1290476","","7924","20210330205941"
"3249","John_Davidson_(entertainer)","1290665","","17302","20210312210748"
"3250","Barry_Gordon","1290689","","18493","20210221044012"
"3251","Ruth_Hussey","1291071","","14690","20210205185030"
"3252","Edward_Winter_(actor)","1291682","","12196","20210419233058"
"3253","Jean_Hagen","1291976","","12606","20210513005531"
"3254","Kathryn_Erbe","1293248","","9041","20210417063623"
"3255","Roger_C._Carmel","1294115","","13349","20210417041616"
"3256","Terry_Lester","1294541","","5902","20210504120319"
"3257","Ruby_Dee","1296302","","51002","20210512001940"
"3258","Kristen_Bell","1296564","","98761","20210511032256"
"3259","Robert_Cummings","1298267","","68067","20210502170247"
"3260","Gene_Lockhart","1298569","","17618","20210421164531"
"3261","Mildred_Dunnock","1298761","","11702","20210305195705"
"3262","Laura_Innes","1298817","","10961","20210511133805"
"3263","Lee_Patrick_(actress)","1298854","","54030","20210427074549"
"3264","Kaki_Hunter","1300035","","3684","20210407021508"
"3265","Leslie_Charleson","1300660","","8878","20210425182844"
"3266","Lauren_Lane","1301149","","7114","20210509142814"
"3267","Bibi_Besch","1303154","","9409","20210403091328"
"3268","Jay_Hernandez","1305508","","11401","20210512050007"
"3269","Al_Matthews_(actor)","1307420","","8430","20210113185428"
"3270","Jason_Gould","1307550","","7383","20210324140849"
"3271","Wesley_Ruggles","1308991","","9497","20210416000338"
"3272","Jennifer_Bassey","1310425","","11583","20201210221220"
"3273","French_Stewart","1311745","","16125","20210420002917"
"3274","Jenette_Goldstein","1312356","","8764","20210406024935"
"3275","Foster_Brooks","1312652","","14550","20210410235952"
"3276","Marty_Ingels","1312892","","14850","20210412212329"
"3277","Michael_Louden","1312983","","2508","20210127000300"
"3278","Mark_L._Walberg","1313145","","4759","20210509011557"
"3279","Chris_Parnell","1313290","","22679","20210507222226"
"3280","Ryan_Dunn","1316903","","23329","20210429205224"
"3281","Erika_Christensen","1320759","","32321","20210504024326"
"3282","James_Olson_(actor)","1325044","","5308","20210201130018"
"3283","Tony_Galento","1325054","","20358","20210417051625"
"3284","Peter_Riegert","1325119","","10716","20210417184729"
"3285","Timothy_Brown_(actor)","1325176","","17853","20210421003534"
"3286","Blake_Sennett","1325737","","9200","20210511221354"
"3287","Bob_Nolan","1325928","","24227","20210428174426"
"3288","Enid_Kent","1327048","","2742","20210325114642"
"3289","Kellye_Nakahara","1327056","","7247","20210505004239"
"3290","Odessa_Cleveland","1327059","","4504","20210323112219"
"3291","Johnny_Haymer","1327064","","4023","20210316041801"
"3292","Todd_Susman","1327068","","15316","20210218202258"
"3293","Sal_Viscuso","1327069","","3529","20210423031034"
"3294","Steve_Carell","1327710","","59650","20210426002455"
"3295","Nora_Dunn","1327716","","17172","20210503231707"
"3296","Thomas_Beck_(actor)","1328198","","4473","20201206030648"
"3297","Cookie_Mueller","1328222","","10448","20210418150944"
"3298","Mary_Vivian_Pearce","1328231","","5374","20201113105157"
"3299","Maelcum_Soul","1328249","","8681","20210223195531"
"3300","Robert_Hays","1328334","","13257","20210409091021"
"3301","Tara_Sands","1328397","","15159","20210510010122"
"3302","Philip_Baker_Hall","1329630","","26037","20210512122534"
"3303","Buddy_Baer","1330326","","32778","20210323181607"
"3304","Peter_Weller","1330338","","29482","20210418204944"
"3305","Robert_Alda","1330647","","8757","20210414084721"
"3306","Abbie_Mitchell","1331278","","8396","20210511235452"
"3307","Howard_McNear","1333050","","15512","20210228030311"
"3308","Albert_Dekker","1335038","","17767","20210501130044"
"3309","Tracy_Morgan","1335475","","42388","20210510150250"
"3310","Cindy_Williams","1335833","","19104","20210501234827"
"3311","Kato_Kaelin","1337449","","18850","20210428025650"
"3312","Didi_Conn","1337606","","11116","20210426133448"
"3313","John_Larroquette","1338047","","23988","20210406045803"
"3314","Kelly_LeBrock","1338863","","14679","20210414070601"
"3315","Brie_Larson","1339248","","117111","20210508152117"
"3316","Arlene_Francis","1339706","","17277","20210509155337"
"3317","Angelique_Pettyjohn","1339894","","9356","20210317194157"
"3318","Joe_Yule","1340632","","8841","20201130014459"
"3319","Larry_Blyden","1341923","","29637","20210323194152"
"3320","Annie_Parisse","1342164","","11657","20210428130129"
"3321","Barry_Corbin","1344223","","22092","20210424061057"
"3322","Patricia_Elliott","1344993","","18568","20210120015001"
"3323","Don_Steele","1345214","","12433","20210414003827"
"3324","Yvonne_Perry","1345378","","3470","20210428031557"
"3325","Craig_Slocum","1346429","","4087","20210125013530"
"3326","Marsha_Warfield","1346666","","8579","20210423063351"
"3327","Emy_Coligado","1347825","","3884","20210320223452"
"3328","Jerry_verDorn","1348206","","3575","20210423014235"
"3329","Justin_Deas","1348235","","3772","20200913205923"
"3330","Nadia_Bjorlin","1348266","","16661","20210313141625"
"3331","Robert_Newman_(actor)","1348314","","3568","20210113104904"
"3332","Lorraine_Toussaint","1348317","","44696","20210420025138"
"3333","Ron_Raines","1348391","","11199","20210508223313"
"3334","Paul_Guilfoyle","1348433","","15804","20210406095523"
"3335","Rebecca_Herbst","1348963","","14384","20210312044238"
"3336","Elizabeth_Harrower_(actress)","1349555","","6426","20210507185735"
"3337","Elizabeth_Keifer","1351772","","4679","20210407233600"
"3338","Melissa_Howard","1351822","","7989","20210325074612"
"3339","Beth_Chamberlin","1351895","","6227","20210204201132"
"3340","Cynthia_Rothrock","1352184","","22584","20210510153222"
"3341","Ray_J","1352924","","33283","20210423182236"
"3342","Gary_Valentine","1353050","","8691","20210507223001"
"3343","Shia_LaBeouf","1353497","","74753","20210424165524"
"3344","William_Boyett","1353597","","13030","20210508002403"
"3345","Joan_Carroll","1354864","","6927","20201226033448"
"3346","Jackée_Harry","1355024","","23035","20210512085713"
"3347","David_Hess","1357507","","15695","20210105083824"
"3348","Dennis_Haysbert","1357606","","29709","20210429191311"
"3349","Edward_Burns","1357685","","19148","20210414082209"
"3350","Robert_Gant","1357712","","12349","20210407154859"
"3351","Nick_Carter_(musician)","1358569","","52545","20210504234220"
"3352","Spencer_Williams_Jr.","1360025","","35658","20210413125430"
"3353","Veronica_Cartwright","1360329","","20583","20210512020548"
"3354","Sam_Rockwell","1360740","","26146","20210512015243"
"3355","Frank_Nelson_(actor)","1362678","","12948","20210509180604"
"3356","Gregg_Berger","1362975","","13474","20210404172829"
"3357","Makenzie_Vega","1363623","","9205","20210506224007"
"3358","Melissa_Leo","1363953","","37909","20210507054609"
"3359","Elwood_Edwards","1365800","","5674","20210420191429"
"3360","Charles_Martin_Smith","1366258","","18909","20210506032609"
"3361","Justin_Berfield","1367860","","7475","20210426201051"
"3362","Larry_Wilcox","1368700","","14056","20210511005345"
"3363","Dagmara_Domińczyk","1368962","","14578","20210106043825"
"3364","William_Gargan","1369252","","15112","20210414083036"
"3365","Jack_Oakie","1369267","","18287","20210408163911"
"3366","James_Gleason","1369337","","16949","20210209191143"
"3367","Michael_Chekhov","1369406","","15894","20210324194704"
"3368","Thomas_Gomez","1369445","","8331","20210422232325"
"3369","Kevin_McCarthy_(actor)","1369850","","20801","20210424200719"
"3370","Arthur_Hunnicutt","1369864","","11538","20210128081521"
"3371","Ruth_Warrick","1369938","","18306","20210509190012"
"3372","Lauren_Vélez","1370085","","10367","20210311005402"
"3373","Lorraine_Vélez","1370094","","9667","20200301024926"
"3374","Audrey_Totter","1371265","","12771","20210325100644"
"3375","Avery_Schreiber","1371431","","11267","20210217044811"
"3376","Clint_Howard","1371710","","29767","20210507202930"
"3377","Lee_Bowman","1373712","","12412","20210413205130"
"3378","Luther_Adler","1373758","","18312","20210502222306"
"3379","Gloria_DeHaven","1373821","","17091","20210504001435"
"3380","Geraldine_Fitzgerald","1374697","","22428","20210414070117"
"3381","Hugh_Beaumont","1374729","","23017","20210201021715"
"3382","Dudley_Manlove","1374767","","7209","20210202021038"
"3383","Tom_Ewell","1374812","","16631","20210430002523"
"3384","Vanessa_Brown","1374864","","12119","20210503123516"
"3385","Spencer_Treat_Clark","1375741","","5871","20210201072427"
"3386","Signe_Hasso","1377322","","11025","20210323035721"
"3387","Hurd_Hatfield","1377544","","10894","20210331011227"
"3388","Wanda_Hendrix","1377597","","5577","20200531154732"
"3389","Diana_Hyland","1377634","","14915","20210506032858"
"3390","Diana_Lynn","1377706","","14497","20210408222539"
"3391","Napoleon_Whiting","1379373","","3497","20200611190122"
"3392","Gavin_Creel","1380095","","14750","20210416224928"
"3393","Allen_Jenkins","1380601","","14052","20210414083316"
"3394","Andrew_Wilson_(actor)","1380824","","5956","20210426034358"
"3395","Steve_Railsback","1381426","","6510","20210313083050"
"3396","Marta_Kristen","1382151","","7102","20210414063928"
"3397","Rodney_Rowland","1382462","","6745","20210424190822"
"3398","Herschel_Daugherty","1384252","","11322","20210502183707"
"3399","Mark_Linn-Baker","1384890","","17007","20210211044912"
"3400","Becky_Wahlstrom","1385580","","5319","20210324015054"
"3401","Timothy_Britten_Parker","1386149","","6432","20201113205043"
"3402","John_Hillerman","1386346","","21577","20210510100218"
"3403","Amy_Jo_Johnson","1387133","","24900","20210510065624"
"3404","Kent_Smith","1387645","","12825","20210118131233"
"3405","Jeffrey_Lynn","1387871","","25925","20210502182704"
"3406","Una_O'Connor_(actress)","1387992","","31217","20210316193254"
"3407","Tionne_Watkins","1388011","","24920","20210414035643"
"3408","Gale_Page","1388049","","7468","20210112081253"
"3409","Ella_Raines","1388206","","9576","20210305163402"
"3410","Joe_Mantell","1388878","","7628","20210413205010"
"3411","Arthur_O'Connell","1388886","","13567","20210501172018"
"3412","Chill_Wills","1388923","","15524","20210508231749"
"3413","Arnold_Stang","1388944","","14254","20210508155019"
"3414","Lee_Tracy","1388969","","14640","20210508122628"
"3415","Michael_Dunn_(actor)","1388973","","24966","20210116060318"
"3416","Ann_Blyth","1389062","","24354","20210425162809"
"3417","Teri_Polo","1389914","","14022","20210426074858"
"3418","Amy_Davidson","1390650","","5864","20210501195154"
"3419","Rhonda_Fleming","1390658","","34399","20210505092810"
"3420","Victor_French","1391550","","16090","20210216194941"
"3421","Rupert_Crosse","1392249","","9435","20201224224811"
"3422","Seymour_Cassel","1392254","","20589","20210426200400"
"3423","Richard_S._Castellano","1392265","","5641","20210414085134"
"3424","John_Marley","1392269","","12812","20210324102029"
"3425","Leonard_Frey","1392271","","7034","20210409084413"
